구,법정동,단지명,계약일자,층,전용면적,거래금액,정책여부
동작구,신대방동,골드타워,2025-04-14,13,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,13,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,15,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,15,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,15,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,16,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,16,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,17,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,17,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,18,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,18,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,20,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,20,19.423,32900,정책전
동작구,신대방동,골드타워,2025-04-14,20,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,21,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,21,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,21,19.423,32900,정책전
동작구,신대방동,골드타워,2025-04-14,22,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,22,19.423,32900,정책전
동작구,신대방동,골드타워,2025-04-14,23,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,23,19.423,32900,정책전
동작구,신대방동,골드타워,2025-04-14,24,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,24,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,24,19.423,32900,정책전
동작구,신대방동,골드타워,2025-04-14,25,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,25,19.423,32500,정책전
동작구,신대방동,골드타워,2025-04-14,25,19.423,32900,정책전
동작구,신대방동,롯데낙천대,2024-12-14,5,55.4561,84000,정책전
동작구,신대방동,롯데낙천대,2024-12-14,6,55.4561,84000,정책전
동작구,신대방동,보라매자이더포레스트,2025-03-03,14,59.9365,122000,정책전
동작구,신대방동,보라매자이더포레스트,2025-03-03,33,59.9459,122000,정책전
동작구,신대방동,보라매자이더포레스트,2025-10-16,33,59.9365,143500,정책후
동작구,신대방동,보라매자이더포레스트,2025-10-16,33,59.9365,143500,정책후
동작구,신대방동,보라매자이더포레스트,2025-10-18,21,59.9365,144500,정책후
동작구,신대방동,보라매자이더포레스트,2025-10-18,28,59.9365,144500,정책후
동작구,신대방동,보라매자이더포레스트,2026-02-11,11,59.9365,160000,정책후
동작구,신대방동,보라매자이더포레스트,2026-02-11,25,59.3399,160000,정책후
동작구,흑석동,우리유앤미,2024-12-11,1,83.5859,90000,정책전
동작구,흑석동,우리유앤미,2024-12-11,2,83.5859,90000,정책전
동작구,흑석동,한강현대,2025-02-28,4,66.225,164000,정책전
동작구,흑석동,한강현대,2025-02-28,11,66.225,164000,정책전
동작구,흑석동,흑석동양아파트,2025-03-22,14,59.511,96000,정책전
동작구,흑석동,흑석동양아파트,2025-03-22,16,59.511,96000,정책전
동작구,흑석동,흑석한강센트레빌Ⅱ,2025-03-15,11,84.99,165000,정책전
동작구,흑석동,흑석한강센트레빌Ⅱ,2025-03-15,16,84.951,165000,정책전
동작구,흑석동,흑석한강푸르지오,2025-05-17,5,84.98,180000,정책전
동작구,흑석동,흑석한강푸르지오,2025-05-17,8,84.98,180000,정책전
동작구,흑석동,흑석한강푸르지오,2025-06-18,12,84.98,195000,정책전
동작구,흑석동,흑석한강푸르지오,2025-06-18,15,84.98,195000,정책전
마포구,공덕동,래미안공덕5차,2025-08-30,2,84.871,200000,정책후
마포구,공덕동,래미안공덕5차,2025-08-30,4,84.851,200000,정책후
마포구,대흥동,대흥동태영아파트,2025-06-16,15,84.77,185000,정책전
마포구,대흥동,대흥동태영아파트,2025-06-16,25,84.77,185000,정책전
마포구,대흥동,마포그랑자이,2024-07-13,13,84.98,200000,정책전
마포구,대흥동,마포그랑자이,2024-07-13,15,84.98,200000,정책전
마포구,도화동,우성,2025-06-13,1,141.515,170000,정책전
마포구,도화동,우성,2025-06-13,8,128.315,170000,정책전
마포구,도화동,현대홈타운,2025-09-26,4,84.95,150000,정책후
마포구,도화동,현대홈타운,2025-09-26,9,113.25,150000,정책후
마포구,상암동,상암월드컵파크2단지,2025-03-08,6,59.92,98000,정책전
마포구,상암동,상암월드컵파크2단지,2025-03-08,13,59.84,98000,정책전
마포구,성산동,성산시영(대우),2025-02-28,9,50.03,96000,정책전
마포구,성산동,성산시영(대우),2025-02-28,11,50.03,96000,정책전
마포구,성산동,성산시영(대우),2025-10-15,5,50.03,100000,정책후
마포구,성산동,성산시영(대우),2025-10-15,7,50.03,100000,정책후
마포구,성산동,성산시영(선경),2025-10-15,9,50.54,134500,정책후
마포구,성산동,성산시영(선경),2025-10-15,12,50.54,134500,정책후
마포구,성산동,성산시영(선경),2025-10-19,6,50.54,135000,정책후
마포구,성산동,성산시영(선경),2025-10-19,13,50.54,135000,정책후
마포구,신공덕동,신공덕1차삼성래미안1아파트,2024-06-01,18,59.76,119000,정책전
마포구,신공덕동,신공덕1차삼성래미안1아파트,2024-06-01,22,59.76,119000,정책전
마포구,신수동,현대,2025-09-10,5,84.47,126000,정책후
마포구,신수동,현대,2025-09-10,13,84.47,126000,정책후
마포구,아현동,더클래시,2025-03-03,2,43.27,110000,정책전
마포구,아현동,더클래시,2025-03-03,9,43.64,110000,정책전
마포구,아현동,더클래시,2025-05-06,5,59.97,180000,정책전
마포구,아현동,더클래시,2025-05-06,15,59.97,180000,정책전
마포구,아현동,더클래시,2025-06-26,8,84.98,250000,정책전
마포구,아현동,더클래시,2025-06-26,23,84.98,250000,정책전
마포구,아현동,더클래시,2025-09-29,8,84.98,260000,정책후
마포구,아현동,더클래시,2025-09-29,13,84.98,260000,정책후
마포구,아현동,마포래미안푸르지오4단지,2025-05-31,6,84.5978,220000,정책전
마포구,아현동,마포래미안푸르지오4단지,2025-05-31,13,84.5978,220000,정책전
마포구,아현동,마포래미안푸르지오4단지,2026-04-03,10,84.3884,248000,정책후
마포구,아현동,마포래미안푸르지오4단지,2026-04-03,13,84.5978,248000,정책후
마포구,용강동,마포용강삼성래미안,2025-03-08,1,131.79,190000,정책전
마포구,용강동,마포용강삼성래미안,2025-03-08,3,114.03,190000,정책전
마포구,중동,DMC마포청구아파트,2025-10-17,11,84.9,97000,정책후
마포구,중동,DMC마포청구아파트,2025-10-17,16,84.6,97000,정책후
마포구,현석동,래미안웰스트림,2025-06-27,3,84.96,190000,정책전
마포구,현석동,래미안웰스트림,2025-06-27,20,59.96,190000,정책전
서대문구,남가좌동,DMC에코자이,2024-07-10,12,84.978,120000,정책전
서대문구,남가좌동,DMC에코자이,2024-07-10,16,84.978,120000,정책전
서대문구,남가좌동,DMC에코자이,2025-03-16,2,59.79,103000,정책전
서대문구,남가좌동,DMC에코자이,2025-03-16,2,59.656,103000,정책전
서대문구,남가좌동,DMC파크뷰자이1단지,2024-07-01,6,84.971,120000,정책전
서대문구,남가좌동,DMC파크뷰자이1단지,2024-07-01,27,84.971,120000,정책전
서대문구,남가좌동,DMC파크뷰자이2단지,2025-02-22,3,84.968,124500,정책전
서대문구,남가좌동,DMC파크뷰자이2단지,2025-02-22,5,84.968,124500,정책전
서대문구,남가좌동,남가좌동현대,2025-06-27,1,59.4,73000,정책전
서대문구,남가좌동,남가좌동현대,2025-06-27,3,59.4,73000,정책전
서대문구,남가좌동,디엠씨엘가,2024-10-22,5,30.36,33000,정책전
서대문구,남가좌동,디엠씨엘가,2024-10-22,7,30.36,33000,정책전
서대문구,남가좌동,디엠씨엘가,2025-02-08,9,13.03,14500,정책전
서대문구,남가좌동,디엠씨엘가,2025-02-08,11,13.03,14500,정책전
서대문구,대현동,신촌럭키,2025-04-05,9,83.38,100000,정책전
서대문구,대현동,신촌럭키,2025-04-05,13,83.38,100000,정책전
서대문구,대현동,신촌럭키,2026-05-29,11,59.7,125000,정책후
서대문구,대현동,신촌럭키,2026-05-29,13,59.7,125000,정책후
서대문구,북가좌동,DMC래미안e편한세상,2025-06-14,9,84.95,129000,정책전
서대문구,북가좌동,DMC래미안e편한세상,2025-06-14,12,84.95,129000,정책전
서대문구,북가좌동,DMC래미안e편한세상,2025-09-12,8,84.95,133500,정책후
서대문구,북가좌동,DMC래미안e편한세상,2025-09-12,12,84.95,133500,정책후
서대문구,북아현동,두산,2025-10-14,14,59.96,110000,정책후
서대문구,북아현동,두산,2025-10-14,17,59.96,110000,정책후
서대문구,북아현동,신촌푸르지오,2025-06-03,6,84.9559,160000,정책전
서대문구,북아현동,신촌푸르지오,2025-06-03,8,84.9892,160000,정책전
서대문구,북아현동,신촌푸르지오,2025-06-03,15,84.9892,160000,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,2,19.82,32023,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,3,19.82,32352,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,4,19.82,32023,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,5,29.86,46795,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,5,29.86,47607,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,5,19.82,32678,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,6,29.86,46795,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,6,29.86,47607,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,6,19.82,32678,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,7,19.82,32352,정책전
서대문구,북아현동,신촌헤리센트,2024-12-31,7,19.82,32678,정책전
서대문구,북아현동,힐스테이트신촌,2025-03-18,5,59.8404,131000,정책전
서대문구,북아현동,힐스테이트신촌,2025-03-18,11,59.8404,131000,정책전
서대문구,연희동,연희파크푸르지오,2025-02-28,3,84.4317,96000,정책전
서대문구,연희동,연희파크푸르지오,2025-02-28,6,84.6194,96000,정책전
서대문구,영천동,독립문삼호,2025-06-06,13,75.66,103000,정책전
서대문구,영천동,독립문삼호,2025-06-06,16,84.78,103000,정책전
서대문구,창천동,(72-31),2024-12-13,11,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,11,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,11,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,11,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,12,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,12,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,12,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,12,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,13,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,13,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,13,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,13,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,13,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,13,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,14,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,14,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,14,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,14,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,14,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,14,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,15,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,15,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,15,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,15,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,15,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,15,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,16,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,16,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,16,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,16,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,16,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,16,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,17,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,17,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,17,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,17,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,17,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,18,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,18,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,18,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,18,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,18,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,18,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,19,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,19,23.17,32044,정책전
서대문구,창천동,(72-31),2024-12-13,19,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,19,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,19,20.8,29326,정책전
서대문구,창천동,(72-31),2024-12-13,19,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,20,16.83,25536,정책전
서대문구,창천동,(72-31),2024-12-13,20,16.46,24960,정책전
서대문구,창천동,(72-31),2024-12-13,20,17.27,26442,정책전
서대문구,창천동,(72-31),2024-12-13,20,16.93,25948,정책전
서대문구,창천동,(72-31),2024-12-13,20,20.8,29326,정책전
서대문구,천연동,천연뜨란채,2025-10-15,5,55.85,91000,정책후
서대문구,천연동,천연뜨란채,2025-10-15,16,55.85,91000,정책후
서대문구,홍제동,청구1차,2025-09-06,1,84.78,90000,정책후
서대문구,홍제동,청구1차,2025-09-06,6,84.78,90000,정책후
서대문구,홍제동,홍제센트럴IPARK,2025-09-29,6,84.9602,127000,정책후
서대문구,홍제동,홍제센트럴IPARK,2025-09-29,12,84.9206,127000,정책후
서대문구,홍제동,홍제원현대(459-0),2026-05-01,9,59.93,101000,정책후
서대문구,홍제동,홍제원현대(459-0),2026-05-01,16,59.93,101000,정책후
서대문구,홍제동,홍제한양,2025-10-03,4,60.06,75000,정책후
서대문구,홍제동,홍제한양,2025-10-03,5,60.06,75000,정책후
서대문구,홍제동,홍제한양,2025-10-03,9,60.06,75000,정책후
서초구,반포동,래미안퍼스티지,2024-06-24,6,84.93,400000,정책전
서초구,반포동,래미안퍼스티지,2024-06-24,13,84.93,400000,정책전
서초구,반포동,반포자이,2024-07-22,10,59.98,300000,정책전
서초구,반포동,반포자이,2024-07-22,27,59.98,300000,정책전
서초구,반포동,아크로리버파크,2024-06-19,4,84.97,400000,정책전
서초구,반포동,아크로리버파크,2024-06-19,11,84.97,400000,정책전
서초구,반포동,아크로리버파크,2024-06-27,6,84.99,430000,정책전
서초구,반포동,아크로리버파크,2024-06-27,14,84.99,430000,정책전
서초구,반포동,엠브이아파트,2026-01-17,9,59.82,190000,정책후
서초구,반포동,엠브이아파트,2026-01-17,10,59.82,190000,정책후
서초구,반포동,한신서래,2024-07-20,3,64.53,168000,정책전
서초구,반포동,한신서래,2024-07-20,9,64.53,168000,정책전
서초구,방배동,롯데캐슬아르떼,2024-07-05,3,59.9742,190000,정책전
서초구,방배동,롯데캐슬아르떼,2024-07-05,3,59.9902,190000,정책전
서초구,방배동,방배그랑자이,2026-01-17,10,84.9712,340000,정책후
서초구,방배동,방배그랑자이,2026-01-17,19,84.972,340000,정책후
서초구,방배동,방배아트자이,2024-07-19,2,84.9152,230000,정책전
서초구,방배동,방배아트자이,2024-07-19,13,84.9152,230000,정책전
서초구,서초동,래미안 리더스원,2024-06-29,12,59.97,250000,정책전
서초구,서초동,래미안 리더스원,2024-06-29,20,59.97,250000,정책전
서초구,서초동,래미안서초유니빌,2025-05-01,8,45.255,45000,정책전
서초구,서초동,래미안서초유니빌,2025-05-01,9,45.255,45000,정책전
서초구,서초동,롯데캐슬클래식,2025-10-27,7,74.3,305000,정책후
서초구,서초동,롯데캐슬클래식,2025-10-27,24,74.3,305000,정책후
서초구,서초동,삼풍아파트,2025-03-04,11,79.47,300000,정책전
서초구,서초동,삼풍아파트,2025-03-04,13,79.47,300000,정책전
서초구,서초동,서초삼성래미안,2024-11-18,2,150.25,232000,정책전
서초구,서초동,서초삼성래미안,2024-11-18,12,121.66,232000,정책전
서초구,서초동,서초푸르지오써밋,2024-07-02,2,104.4,297000,정책전
서초구,서초동,서초푸르지오써밋,2024-07-02,5,97.7,297000,정책전
서초구,양재동,호반써밋양재,2026-07-02,3,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,4,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,5,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,6,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,7,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,8,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,9,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,10,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,12,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,13,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,14,23.57,45000,정책후
서초구,양재동,호반써밋양재,2026-07-02,15,23.57,45000,정책후
서초구,잠원동,래미안신반포리오센트,2024-06-05,2,133.37,395000,정책전
서초구,잠원동,래미안신반포리오센트,2024-06-05,11,133.37,395000,정책전
서초구,잠원동,메이플자이,2026-05-04,6,59.1662,400000,정책후
서초구,잠원동,메이플자이,2026-05-04,20,59.5368,400000,정책후
서초구,잠원동,신반포청구,2025-03-08,4,84.86,280000,정책전
서초구,잠원동,신반포청구,2025-03-08,8,84.86,280000,정책전
서초구,잠원동,현대,2025-02-20,10,84.87,230000,정책전
서초구,잠원동,현대,2025-02-20,14,84.87,230000,정책전
성동구,금호동1가,이편한세상금호파크힐스,2026-04-18,16,84.982,235000,정책후
성동구,금호동1가,이편한세상금호파크힐스,2026-04-18,16,84.932,235000,정책후
성동구,금호동2가,금호자이1차,2025-06-14,12,84.98,168000,정책전
성동구,금호동2가,금호자이1차,2025-06-14,13,84.97,168000,정책전
성동구,금호동2가,금호자이1차,2025-10-15,8,84.98,195000,정책후
성동구,금호동2가,금호자이1차,2025-10-15,13,84.97,195000,정책후
성동구,금호동2가,신금호파크자이,2024-06-12,6,84.98,160000,정책전
성동구,금호동2가,신금호파크자이,2024-06-12,13,84.98,160000,정책전
성동구,금호동4가,서울숲2차푸르지오,2025-06-14,2,84.925,185000,정책전
성동구,금호동4가,서울숲2차푸르지오,2025-06-14,2,84.776,185000,정책전
성동구,마장동,라봄성동,2025-12-03,4,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,5,18.7962,31150,정책후
성동구,마장동,라봄성동,2025-12-03,5,18.1338,30050,정책후
성동구,마장동,라봄성동,2025-12-03,5,18.7962,32400,정책후
성동구,마장동,라봄성동,2025-12-03,6,18.7962,31150,정책후
성동구,마장동,라봄성동,2025-12-03,6,18.1338,30050,정책후
성동구,마장동,라봄성동,2025-12-03,6,18.7962,32400,정책후
성동구,마장동,라봄성동,2025-12-03,7,18.7962,31150,정책후
성동구,마장동,라봄성동,2025-12-03,7,18.1338,30050,정책후
성동구,마장동,라봄성동,2025-12-03,7,18.7962,32400,정책후
성동구,마장동,라봄성동,2025-12-03,8,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,8,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,8,18.1338,30650,정책후
성동구,마장동,라봄성동,2025-12-03,9,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,9,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,10,18.1338,30650,정책후
성동구,마장동,라봄성동,2025-12-03,10,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,10,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,11,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,11,18.1338,30650,정책후
성동구,마장동,라봄성동,2025-12-03,11,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,12,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,12,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,13,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,13,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,14,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,14,18.7962,31750,정책후
성동구,마장동,라봄성동,2025-12-03,15,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,16,18.7962,33050,정책후
성동구,마장동,라봄성동,2025-12-03,16,18.7962,31750,정책후
성동구,마장동,우성에비뉴,2026-03-18,3,62.13,69000,정책후
성동구,마장동,우성에비뉴,2026-03-18,4,62.13,69000,정책후
성동구,마장동,한영스테이,2025-06-27,5,18.76,26550,정책전
성동구,마장동,한영스테이,2025-06-27,9,18.38,26550,정책전
성동구,마장동,한영스테이,2025-06-27,10,18.3,26550,정책전
성동구,마장동,현대,2025-06-13,9,59.91,90000,정책전
성동구,마장동,현대,2025-06-13,24,59.91,90000,정책전
성동구,옥수동,극동,2025-06-07,4,84.74,155000,정책전
성동구,옥수동,극동,2025-06-07,8,84.74,155000,정책전
성동구,옥수동,극동그린,2025-04-26,16,59.9,105000,정책전
성동구,옥수동,극동그린,2025-04-26,17,59.9,105000,정책전
성동구,옥수동,래미안 옥수 리버젠,2025-05-24,5,59.84,183000,정책전
성동구,옥수동,래미안 옥수 리버젠,2025-05-24,10,59.25,183000,정책전
성동구,옥수동,래미안 옥수 리버젠,2025-10-02,11,59.25,230000,정책후
성동구,옥수동,래미안 옥수 리버젠,2025-10-02,13,59.98,230000,정책후
성동구,옥수동,래미안 옥수 리버젠,2025-10-13,8,59.25,230000,정책후
성동구,옥수동,래미안 옥수 리버젠,2025-10-13,19,59.25,230000,정책후
성동구,옥수동,옥수삼성,2025-03-22,12,84.822,174000,정책전
성동구,옥수동,옥수삼성,2025-03-22,17,84.822,174000,정책전
성동구,옥수동,옥수삼성,2025-06-27,9,59.7,170000,정책전
성동구,옥수동,옥수삼성,2025-06-27,13,59.7,170000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-03-29,5,59.91,188000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-03-29,12,59.91,188000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-05-28,5,84.64,232000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-05-28,7,84.92,232000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-06-14,8,115.9,270000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-06-14,15,115.1,270000,정책전
성동구,옥수동,옥수파크힐스101동~116동,2025-09-20,3,59.78,225000,정책후
성동구,옥수동,옥수파크힐스101동~116동,2025-09-20,5,59.78,225000,정책후
성동구,옥수동,한남하이츠,2025-06-27,4,101.12,280000,정책전
성동구,옥수동,한남하이츠,2025-06-27,5,101.09,280000,정책전
성동구,응봉동,대림(1차),2025-06-14,9,63.18,140000,정책전
성동구,응봉동,대림(1차),2025-06-14,13,63.18,140000,정책전
성동구,응봉동,대림강변타운,2024-08-30,5,59.76,120000,정책전
성동구,응봉동,대림강변타운,2024-08-30,13,59.76,120000,정책전
성동구,응봉동,대림강변타운,2025-02-22,14,59.76,120000,정책전
성동구,응봉동,대림강변타운,2025-02-22,15,59.76,120000,정책전
성동구,응봉동,대림강변타운,2025-04-05,2,59.76,123000,정책전
성동구,응봉동,대림강변타운,2025-04-05,5,59.76,123000,정책전
성동구,응봉동,신동아,2024-12-21,10,59.97,81000,정책전
성동구,응봉동,신동아,2024-12-21,11,59.97,81000,정책전
성동구,하왕십리동,센트라스,2024-07-16,7,84.96,170000,정책전
성동구,하왕십리동,센트라스,2024-07-16,10,84.96,170000,정책전
성동구,하왕십리동,센트라스,2025-05-30,8,84.77,195000,정책전
성동구,하왕십리동,센트라스,2025-05-30,18,84.96,195000,정책전
성동구,하왕십리동,센트라스,2025-05-30,23,84.77,195000,정책전
성동구,하왕십리동,왕십리풍림아이원,2025-06-07,6,59.936,109500,정책전
성동구,하왕십리동,왕십리풍림아이원,2025-06-07,17,59.936,109500,정책전
성동구,하왕십리동,왕십리풍림아이원,2025-09-18,14,84.417,128500,정책후
성동구,하왕십리동,왕십리풍림아이원,2025-09-18,17,84.417,128500,정책후
성동구,하왕십리동,한신무학,2025-06-28,4,75.2,99000,정책후
성동구,하왕십리동,한신무학,2025-06-28,13,75.2,99000,정책후
성동구,행당동,대림e-편한세상,2024-06-12,11,59.96,100000,정책전
성동구,행당동,대림e-편한세상,2024-06-12,15,59.96,100000,정책전
성동구,행당동,서울숲리버뷰자이,2025-03-08,14,84.9,200000,정책전
성동구,행당동,서울숲리버뷰자이,2025-03-08,19,84.9,200000,정책전
성동구,행당동,행당한진타운,2025-05-09,15,59.96,123000,정책전
성동구,행당동,행당한진타운,2025-05-09,18,59.96,123000,정책전
성동구,행당동,행당한진타운,2026-06-27,13,84.71,195000,정책후
성동구,행당동,행당한진타운,2026-06-27,24,84.71,195000,정책후
성북구,길음동,래미안길음센터피스,2024-06-15,14,59.9,100000,정책전
성북구,길음동,래미안길음센터피스,2024-06-15,36,59.99,100000,정책전
성북구,길음동,래미안길음센터피스,2024-06-22,8,59.97,104000,정책전
성북구,길음동,래미안길음센터피스,2024-06-22,13,59.97,104000,정책전
성북구,길음동,래미안길음센터피스,2024-10-30,15,59.9,109000,정책전
성북구,길음동,래미안길음센터피스,2024-10-30,28,59.9,109000,정책전
성북구,길음동,래미안길음센터피스,2025-05-24,6,59.69,110000,정책전
성북구,길음동,래미안길음센터피스,2025-05-24,12,59.97,110000,정책전
성북구,길음동,래미안길음센터피스,2025-10-03,6,59.97,125000,정책후
성북구,길음동,래미안길음센터피스,2025-10-03,7,59.97,125000,정책후
성북구,길음동,롯데캐슬클라시아,2024-07-16,20,84.9757,140000,정책전
성북구,길음동,롯데캐슬클라시아,2024-07-16,29,84.9757,140000,정책전
성북구,길음동,롯데캐슬클라시아,2024-08-24,7,59.8826,119500,정책전
성북구,길음동,롯데캐슬클라시아,2024-08-24,23,59.8745,119500,정책전
성북구,돈암동,길음역금호어울림센터힐,2025-10-16,15,59.84,80000,정책후
성북구,돈암동,길음역금호어울림센터힐,2025-10-16,15,59.84,80000,정책후
성북구,돈암동,돈암동삼성,2024-05-11,8,114.66,76000,정책전
성북구,돈암동,돈암동삼성,2024-05-11,18,84.59,76000,정책전
성북구,돈암동,한진(609-1),2025-10-15,6,59.58,63500,정책후
성북구,돈암동,한진(609-1),2025-10-15,6,59.58,63500,정책후
성북구,돈암동,한진(609-1),2025-10-18,1,59.58,59000,정책후
성북구,돈암동,한진(609-1),2025-10-18,2,59.58,59000,정책후
성북구,돈암동,한진(609-1),2026-05-16,9,59.58,80000,정책후
성북구,돈암동,한진(609-1),2026-05-16,18,59.58,80000,정책후
성북구,상월곡동,동아에코빌,2024-06-29,7,59.95,58500,정책전
성북구,상월곡동,동아에코빌,2024-06-29,8,59.95,58500,정책전
성북구,석관동,두산,2026-04-15,5,59.97,90000,정책후
성북구,석관동,두산,2026-04-15,24,59.97,90000,정책후
성북구,석관동,래미안아트리치,2024-05-25,12,59.98,85000,정책전
