NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
111,서울특별시 관악구 봉천동,1728,1728,0,관악파크푸르지오,84.99,202504,19,"92,000",104,4,개인,개인,2014,행운10길 21,,중개거래,서울 관악구,25.06.18
112,서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),84.96,202504,19,"93,000",141,19,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.06.20
113,서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,59.8,202504,19,"77,500",601,12,개인,개인,2004,은천로15길 24,,중개거래,서울 관악구,25.06.25
114,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,84.75,202504,19,"100,700",112,15,개인,개인,2004,관악로30길 27,,중개거래,서울 관악구,25.06.26
115,서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202504,19,"83,000",108,5,개인,개인,2005,은천로 93,,중개거래,서울 관악구,25.06.27
116,서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),59.85,202504,19,"78,800",135,3,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.06.30
117,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),102.0,202504,19,"93,000",113,1,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.07.01
118,서울특별시 관악구 신림동,1722,1722,0,신림동신도브래뉴,115.6,202504,18,"87,500",,2,개인,개인,2003,조원로16길 12,20250630.0,중개거래,서울 관악구,
119,서울특별시 관악구 남현동,602-17,602,17,다청림라인씨티,33.41,202504,18,"50,000",,6,개인,개인,2016,승방4길 20,,중개거래,"서울 관악구, 서울 동작구",25.07.09
120,서울특별시 관악구 봉천동,1733,1733,0,e편한세상서울대입구2차,84.31,202504,18,"120,000",509,9,개인,개인,2020,참숯1길 19,,중개거래,서울 관악구,25.09.02
121,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202504,18,"87,400",102,6,개인,개인,1996,보라매로 62,,중개거래,서울 관악구,25.07.30
122,서울특별시 관악구 봉천동,1728,1728,0,관악파크푸르지오,84.99,202504,17,"95,500",102,7,개인,개인,2014,행운10길 21,,중개거래,"서울 관악구, 서울 중구",25.06.30
123,서울특별시 관악구 남현동,1134,1134,0,예성2차그린캐슬,84.1,202504,17,"85,500",2차,7,개인,개인,2004,남현7길 3,,중개거래,서울 관악구,25.07.21
124,서울특별시 관악구 신림동,1746,1746,0,힐스테이트뉴포레,59.9882,202504,17,"110,500",107,26,개인,개인,2022,조원로 25,,중개거래,서울 관악구,25.06.26
125,서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202504,17,"82,750",208,24,개인,개인,2005,은천로 93,,중개거래,"서울 관악구, 서울 금천구",25.07.01
126,서울특별시 관악구 신림동,1730,1730,0,신림푸르지오,84.79,202504,17,"93,000",121,5,개인,개인,2005,남부순환로 1430,,중개거래,서울 관악구,25.07.17
127,서울특별시 관악구 봉천동,1730-1,1730,1,e편한세상서울대입구2단지,84.93,202504,17,"120,500",203,7,개인,개인,2019,청룡16길 43,,중개거래,서울 관악구,25.04.25
128,서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,84.98,202504,16,"72,000",229,17,개인,개인,2008,난곡로 55,,중개거래,서울 관악구,25.06.26
129,서울특별시 관악구 봉천동,1708,1708,0,두산,84.87,202504,16,"104,500",101,8,개인,개인,2000,봉천로 387,,중개거래,서울 관악구,25.07.25
130,서울특별시 관악구 봉천동,1591-2,1591,2,서울대입구삼성,84.85,202504,16,"86,800",102,18,개인,개인,1999,관악로 125,,중개거래,서울 관악구,25.06.27
131,서울특별시 관악구 봉천동,1720,1720,0,벽산블루밍3차,84.72,202504,15,"81,500",605,20,개인,개인,2004,은천로15길 24,,중개거래,서울 관악구,25.05.30
132,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),84.96,202504,15,"95,000",117,14,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.05.30
133,서울특별시 관악구 남현동,1053-5,1053,5,풍산캐슬,75.47,202504,15,"64,500",,6,개인,개인,2004,남부순환로256길 16,,중개거래,서울 관악구,25.08.14
134,서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202504,15,"103,000",108,11,개인,개인,2000,관악로 285,,중개거래,서울 관악구,25.04.15
135,서울특별시 관악구 신림동,1695,1695,0,동부,60.38,202504,15,"60,000",102,13,개인,개인,1993,신원로 26,,직거래,,25.05.07
136,서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202504,15,"86,500",101,21,개인,개인,2000,관악로30길 12,,중개거래,서울 관악구,25.06.20
137,서울특별시 관악구 신림동,1702-1,1702,1,건영4,84.89,202504,14,"62,000",103,6,개인,개인,1997,신림로48길 17-20,,중개거래,서울 관악구,25.06.09
138,서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,59.99,202504,14,"60,500",215,7,개인,개인,2008,난곡로 55,,중개거래,"서울 관악구, 서울 금천구",25.06.27
139,서울특별시 관악구 신림동,746-43,746,43,건영1,60.27,202504,14,"45,500",가,2,개인,개인,1984,문성로 74,,중개거래,서울 관악구,25.07.31
140,서울특별시 관악구 신림동,1736,1736,0,신림2차푸르지오,59.985,202504,14,"62,500",107,10,개인,개인,2007,난곡로 66,,중개거래,서울 송파구,25.09.10
141,서울특별시 관악구 봉천동,1719,1719,0,관악동부센트레빌,84.7,202504,14,"107,000",101,16,개인,개인,2004,은천로33길 5,,중개거래,서울 관악구,25.07.31
142,서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),59.83,202504,14,"81,700",132,22,개인,법인,2003,성현로 80,,중개거래,서울 관악구,25.06.05
143,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,84.75,202504,14,"91,000",101,1,개인,개인,2004,관악로30길 27,,중개거래,서울 관악구,25.06.10
144,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202504,14,"76,000",105,1,개인,개인,2004,관악로30길 27,,중개거래,서울 관악구,25.06.11
145,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202504,14,"89,900",,13,개인,개인,1996,보라매로 62,20250501.0,중개거래,서울 관악구,
146,서울특별시 관악구 남현동,602-17,602,17,다청림라인씨티,38.53,202504,13,"57,000",,12,개인,개인,2016,승방4길 20,,중개거래,서울 관악구,25.06.02
147,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,13,"84,500",115,21,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.06.27
148,서울특별시 관악구 봉천동,729-32,729,32,해태보라매타워,84.04,202504,12,"79,000",,13,개인,개인,1996,보라매로3길 29,,중개거래,서울 동작구,25.08.21
149,서울특별시 관악구 신림동,1727,1727,0,그대家,119.96,202504,12,"70,000",101,12,개인,개인,2003,난곡로 167,,직거래,,25.05.09
150,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202504,12,"81,000",104,8,개인,개인,2004,관악로30길 27,,중개거래,서울 관악구,25.07.31
151,서울특별시 관악구 봉천동,1730-1,1730,1,e편한세상서울대입구2단지,59.88,202504,12,"106,000",204,5,개인,개인,2019,청룡16길 43,,중개거래,서울 관악구,25.07.11
152,서울특별시 관악구 봉천동,1703,1703,0,봉천동아,114.69,202504,12,"103,000",103,8,개인,개인,2000,관악로 285,,중개거래,서울 관악구,25.07.31
153,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),58.59,202504,12,"72,000",,12,개인,개인,1992,관악로 304,20250428.0,중개거래,서울 관악구,
154,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),58.59,202504,12,"72,000",111,12,개인,개인,1992,관악로 304,,중개거래,서울 관악구,25.06.27
155,서울특별시 관악구 봉천동,1706,1706,0,봉천우성,59.76,202504,12,"76,000",107,14,개인,개인,2000,관악로30길 12,,중개거래,서울 관악구,25.06.20
156,서울특별시 관악구 봉천동,1707-1,1707,1,은천2단지아파트,49.95,202504,12,"57,400",204,4,개인,개인,2000,인헌12길 46-1,,중개거래,서울 관악구,25.06.13
157,서울특별시 관악구 봉천동,1706,1706,0,봉천우성,84.96,202504,11,"88,500",105,10,개인,개인,2000,관악로30길 12,,중개거래,서울 관악구,25.06.05
158,서울특별시 관악구 신림동,1735,1735,0,관악산휴먼시아2단지,59.96,202504,11,"58,000",222,8,개인,개인,2008,난곡로 55,,중개거래,서울 관악구,25.08.22
159,서울특별시 관악구 봉천동,1560-61,1560,61,서울대입구아이원(1560-61),59.96,202504,11,"85,000",104,13,개인,개인,2006,청룡길 78,,중개거래,서울 관악구,25.07.09
160,서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202504,11,"76,100",101,10,개인,개인,2005,은천로 93,,중개거래,서울 관악구,25.07.11
161,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),58.59,202504,11,"70,500",101,13,개인,개인,1992,관악로 304,,중개거래,"서울 관악구, 서울 송파구",25.05.30
162,서울특별시 관악구 봉천동,1708,1708,0,두산,59.92,202504,11,"90,500",211,5,개인,개인,2000,봉천로 387,,중개거래,서울 관악구,25.07.09
163,서울특별시 관악구 신림동,1694,1694,0,신림현대,105.36,202504,10,"76,800",106,6,개인,개인,1993,신림로29길 8,,중개거래,서울 관악구,25.06.12
164,서울특별시 관악구 신림동,1694,1694,0,신림현대,34.86,202504,10,"41,500",108,6,개인,개인,1993,신림로29길 8,,중개거래,서울 관악구,25.06.09
165,서울특별시 관악구 봉천동,1730-1,1730,1,e편한세상서울대입구2단지,84.97,202504,10,"119,000",205,11,개인,개인,2019,청룡16길 43,,중개거래,서울 관악구,25.06.27
166,서울특별시 관악구 신림동,1694,1694,0,신림현대,34.86,202504,9,"44,000",111,4,개인,개인,1993,신림로29길 8,,중개거래,서울 관악구,25.05.27
167,서울특별시 관악구 봉천동,1719,1719,0,관악동부센트레빌,59.75,202504,9,"84,500",102,15,개인,개인,2004,은천로33길 5,,중개거래,서울 관악구,25.05.30
168,서울특별시 관악구 남현동,1135,1135,0,우림루미아트,84.53,202504,9,"97,000",104,3,개인,개인,2004,남현길 91,,중개거래,서울 서초구,25.08.04
169,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,8,"75,500",116,13,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.07.14
170,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202504,8,"85,000",102,9,개인,개인,1996,보라매로 62,,중개거래,서울 관악구,25.06.27
171,서울특별시 관악구 봉천동,1730,1730,0,e편한세상서울대입구1단지,84.92,202504,8,"119,000",101,3,개인,개인,2019,청룡10길 45,,중개거래,"서울 관악구, 서울 성동구",25.06.20
172,서울특별시 관악구 봉천동,1698-1,1698,1,보라매삼성,84.84,202504,8,"85,000",,9,개인,개인,1996,보라매로 62,20250603.0,중개거래,서울 관악구,
173,서울특별시 관악구 봉천동,1705,1705,0,신봉,59.75,202504,8,"61,000",101,11,개인,개인,1999,양녕로6나길 18,,중개거래,서울 관악구,25.05.30
