NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
4151,서울특별시 송파구 풍납동,261,261,0,현대리버빌2지구,40.95,202509,9,"60,000",308,17,개인,개인,1999,풍성로24길 42,,중개거래,서울 송파구,25.11.10
4152,서울특별시 송파구 문정동,1,1,0,문정래미안,133.29,202509,9,"165,000",129,7,개인,개인,2004,문정로 83,,중개거래,서울 송파구,25.11.18
4153,서울특별시 송파구 송파동,58-1,58,1,대우레이크월드,163.44,202509,9,"177,000",,12,개인,개인,2002,석촌호수로 298,,중개거래,"서울 서초구, 서울 송파구",25.11.10
4154,서울특별시 송파구 오금동,164,164,0,우창,109.72,202509,8,"143,000",3,5,개인,개인,1985,동남로24길 6,,중개거래,서울 송파구,25.12.05
4155,서울특별시 송파구 방이동,157,157,0,방이금호어울림,59.67,202509,8,"97,500",101,9,개인,개인,2001,위례성대로8길 28,,중개거래,서울 송파구,25.11.06
4156,서울특별시 송파구 오금동,164,164,0,우창,109.72,202509,8,"143,000",,5,개인,개인,1985,동남로24길 6,,중개거래,서울 송파구,
4157,서울특별시 송파구 신천동,11-9,11,9,한신잠실코아,52.51,202509,8,"124,700",,7,개인,개인,1988,올림픽로35가길 11,,중개거래,"경기 하남시, 서울 송파구",
4158,서울특별시 송파구 가락동,123-12,123,12,강남팰리스,57.63,202509,8,"70,000",강남팰리스,2,개인,법인,2022,송이로 141,,직거래,,25.09.22
4159,서울특별시 송파구 잠실동,22,22,0,리센츠,27.68,202509,8,"159,500",245,13,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.10.27
4160,서울특별시 송파구 문정동,104,104,0,현대,71.52,202509,7,"87,000",,6,개인,개인,1991,송이로34길 26,,중개거래,서울 송파구,25.12.02
4161,서울특별시 송파구 풍납동,391,391,0,극동,79.945,202509,7,"118,500",3,7,개인,개인,1987,올림픽로45길 11,,중개거래,서울 송파구,25.12.31
4162,서울특별시 송파구 풍납동,251-2,251,2,토성현대,57.24,202509,7,"66,000",101,2,개인,개인,1986,풍성로14길 19,,중개거래,서울 송파구,25.12.29
4163,서울특별시 송파구 장지동,842,842,0,송파파인타운8단지,59.97,202509,6,"140,500",805,14,개인,개인,2008,충민로4길 6,,중개거래,서울 송파구,25.11.14
4164,서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),51.77,202509,6,"115,000",2422,2,개인,개인,2013,위례광장로 121,,중개거래,서울 송파구,25.11.27
4165,서울특별시 송파구 잠실동,22,22,0,리센츠,27.68,202509,6,"123,000",246,5,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.11.04
4166,서울특별시 송파구 잠실동,320,320,0,우성4차,115.83,202509,6,"250,000",105,2,개인,개인,1983,백제고분로18길 30,,중개거래,서울 송파구,25.11.28
4167,서울특별시 송파구 문정동,145,145,0,문정시영,39.69,202509,6,"74,700",3,3,개인,개인,1989,송이로31길 56,,중개거래,서울 송파구,25.09.19
4168,서울특별시 송파구 방이동,211-1,211,1,윈저하우스,49.23,202509,6,"56,000",윈저하우스,8,개인,개인,2002,마천로 12,,중개거래,서울 송파구,25.11.13
4169,서울특별시 송파구 거여동,593,593,0,금호어울림,84.98,202509,6,"77,250",101,6,개인,개인,2003,오금로56길 28,,중개거래,경기 하남시,25.09.19
4170,서울특별시 송파구 가락동,199,199,0,프라자,133.76,202509,6,"179,000",6,12,개인,개인,1985,문정로 125,,중개거래,서울 송파구,25.11.21
4171,서울특별시 송파구 장지동,894,894,0,위례아이파크,87.8869,202509,6,"175,000",103동,3,개인,개인,2015,위례광장로 136,,중개거래,"서울 송파구, 충남 천안시 동남구",25.12.04
4172,서울특별시 송파구 신천동,11-9,11,9,한신잠실코아,50.76,202509,6,"127,000",아파트,10,개인,개인,1988,올림픽로35가길 11,,중개거래,서울 송파구,25.12.12
4173,서울특별시 송파구 문정동,618,618,0,파크하비오,84.9648,202509,6,"168,000",송파파크하비오푸르지오104동,12,개인,개인,2016,송파대로 111,,중개거래,서울 송파구,26.01.15
4174,서울특별시 송파구 문정동,58,58,0,현대2,59.94,202509,6,"73,000",101,4,개인,개인,1995,송파대로16길 12,,중개거래,서울 송파구,25.12.04
4175,서울특별시 송파구 가락동,199,199,0,프라자,133.76,202509,6,"179,000",,12,개인,개인,1985,문정로 125,20250916.0,중개거래,서울 송파구,
4176,서울특별시 송파구 가락동,21-6,21,6,가락쌍용(2차),59.88,202509,5,"133,000",102,23,개인,개인,1999,송이로15길 31,,중개거래,"서울 송파구, 서울 종로구",25.12.11
4177,서울특별시 송파구 가락동,138,138,0,가락미륭아파트,83.58,202509,5,"154,000",,14,개인,개인,1986,동남로11길 4,20251030.0,중개거래,서울 송파구,
4178,서울특별시 송파구 가락동,192,192,0,극동,149.74,202509,5,"188,000",4,5,개인,개인,1984,동남로18길 9,,중개거래,서울 송파구,25.10.21
4179,서울특별시 송파구 가락동,138,138,0,가락미륭아파트,83.58,202509,5,"154,000",101,14,개인,개인,1986,동남로11길 4,,중개거래,서울 송파구,25.11.27
4180,서울특별시 송파구 방이동,51-4,51,4,올림픽카운티,38.22,202509,5,"33,000",,8,개인,개인,2003,백제고분로 497,,중개거래,서울 송파구,25.11.07
4181,서울특별시 송파구 풍납동,510,510,0,신성노바빌아파트,114.6,202509,5,"132,500",102,17,개인,개인,2000,한가람로 468,,중개거래,"경기 하남시, 서울 송파구",25.12.08
4182,서울특별시 송파구 장지동,879,879,0,송파더센트레,59.85,202509,5,"140,000",2207,18,개인,개인,2013,위례광장로 163,,중개거래,서울 송파구,25.10.28
4183,서울특별시 송파구 잠실동,22,22,0,리센츠,84.99,202509,5,"333,000",220,19,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.11.10
4184,서울특별시 송파구 잠실동,22,22,0,리센츠,27.68,202509,4,"141,000",245,6,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.11.14
4185,서울특별시 송파구 가락동,196-1,196,1,동궁리치웰(101동),136.16,202509,4,"120,500",101,6,개인,개인,2002,오금로44길 51,,중개거래,서울 송파구,25.11.28
4186,서울특별시 송파구 송파동,139-4,139,4,경일,61.67,202509,4,"68,000",,5,개인,개인,2004,가락로31길 19,,중개거래,서울 송파구,25.10.27
4187,서울특별시 송파구 거여동,697,697,0,송파시그니처롯데캐슬,59.98,202509,4,"154,500",108,23,개인,개인,2021,거마로 56,,중개거래,"서울 강남구, 서울 송파구",25.11.19
4188,서울특별시 송파구 거여동,291,291,0,거여2단지효성아파트,101.95,202509,4,"110,000",202,8,개인,개인,1997,양산로8길 24,,직거래,,25.12.18
4189,서울특별시 송파구 잠실동,22,22,0,리센츠,27.68,202509,4,"150,000",243,25,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.10.17
4190,서울특별시 송파구 송파동,171,171,0,잠실더샵루벤,106.8571,202509,3,"228,000",102,5,개인,법인,2025,송이로12길 11,,중개거래,"서울 강남구, 서울 송파구",25.10.28
4191,서울특별시 송파구 가락동,123-12,123,12,강남팰리스,55.2,202509,3,"72,500",강남팰리스,9,개인,법인,2022,송이로 141,,직거래,,25.09.29
4192,서울특별시 송파구 가락동,79,79,0,롯데캐슬,163.807,202509,3,"140,000",,5,개인,개인,2003,중대로 121,,중개거래,서울 송파구,25.11.03
4193,서울특별시 송파구 장지동,884,884,0,위례2차아이파크,108.1387,202509,3,"193,000",201동,28,개인,개인,2016,위례광장로 230,,중개거래,서울 송파구,25.10.22
4194,서울특별시 송파구 오금동,616,616,0,송파레미니스,84.94,202509,3,"170,000",102동,16,개인,개인,2017,성내천로 6,,중개거래,"서울 송파구, 서울 은평구",25.11.28
4195,서울특별시 송파구 잠실동,22,22,0,리센츠,27.68,202509,3,"145,000",246,24,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.11.28
4196,서울특별시 송파구 장지동,879,879,0,송파더센트레,59.73,202509,3,"128,000",2209,14,개인,개인,2013,위례광장로 163,,중개거래,서울 송파구,25.12.22
4197,서울특별시 송파구 풍납동,261,261,0,현대리버빌2지구,84.97,202509,3,"115,000",310,18,개인,개인,1999,풍성로24길 42,,중개거래,서울 송파구,25.11.17
4198,서울특별시 송파구 거여동,696,696,0,e편한세상송파파크센트럴,59.96,202509,3,"144,000",205,8,개인,개인,2021,오금로 551,,중개거래,"서울 강동구, 서울 송파구",25.10.17
4199,서울특별시 송파구 풍납동,251-2,251,2,토성현대,57.24,202509,3,"66,000",,6,개인,개인,1986,풍성로14길 19,20251003.0,중개거래,서울 송파구,
4200,서울특별시 송파구 풍납동,509,509,0,씨티극동1,59.95,202509,3,"93,000",103,3,개인,개인,1998,한가람로 478,,중개거래,서울 송파구,25.11.14
